GEO.id,GEO.id2,GEO.display-label,NAICS.id,NAICS.display-label,YEAR.id,ESTAB,EMP,EMP_N,PAYQTR1,PAYQTR1_N,PAYANN,PAYANN_N
8610000US64113,64113,"ZIP 64113 (Kansas City, MO)",00,Total for all sectors,2008,286,2100,G,12927,G,56205,G
8610000US64114,64114,"ZIP 64114 (Kansas City, MO)",00,Total for all sectors,2008,917,17734,G,229990,G,887849,G
8610000US64116,64116,"ZIP 64116 (Kansas City, MO)",00,Total for all sectors,2008,1052,23972,G,266125,G,1090630,G
8610000US64117,64117,"ZIP 64117 (Kansas City, MO)",00,Total for all sectors,2008,172,7674,G,129647,G,521113,G
8610000US64118,64118,"ZIP 64118 (Kansas City, MO)",00,Total for all sectors,2008,782,8913,G,70325,H,263320,G
8610000US64119,64119,"ZIP 64119 (Kansas City, MO)",00,Total for all sectors,2008,509,9190,G,114567,G,440342,G
8610000US64120,64120,"ZIP 64120 (Kansas City, MO)",00,Total for all sectors,2008,395,15411,G,175780,G,734851,G
8610000US64123,64123,"ZIP 64123 (Kansas City, MO)",00,Total for all sectors,2008,70,729,G,4614,G,18234,G
8610000US64124,64124,"ZIP 64124 (Kansas City, MO)",00,Total for all sectors,2008,133,1277,G,8643,G,36347,G
8610000US64125,64125,"ZIP 64125 (Kansas City, MO)",00,Total for all sectors,2008,59,859,G,7672,G,34795,G
8610000US64126,64126,"ZIP 64126 (Kansas City, MO)",00,Total for all sectors,2008,108,1872,G,16397,G,67470,G
8610000US64127,64127,"ZIP 64127 (Kansas City, MO)",00,Total for all sectors,2008,285,4560,G,39569,G,161875,G
8610000US64128,64128,"ZIP 64128 (Kansas City, MO)",00,Total for all sectors,2008,109,g,D,D,D,D,D
8610000US64129,64129,"ZIP 64129 (Kansas City, MO)",00,Total for all sectors,2008,196,6466,H,103013,G,481230,H
8610000US64130,64130,"ZIP 64130 (Kansas City, MO)",00,Total for all sectors,2008,214,6291,G,59669,G,251578,G
8610000US64131,64131,"ZIP 64131 (Kansas City, MO)",00,Total for all sectors,2008,515,11374,H,154797,H,601240,H
8610000US64132,64132,"ZIP 64132 (Kansas City, MO)",00,Total for all sectors,2008,179,5443,G,65801,G,283283,G
8610000US64133,64133,"ZIP 64133 (Kansas City, MO)",00,Total for all sectors,2008,740,12210,G,109795,G,451831,G
8610000US64134,64134,"ZIP 64134 (Kansas City, MO)",00,Total for all sectors,2008,225,2460,G,17167,G,72897,G
8610000US64136,64136,"ZIP 64136 (Kansas City, MO)",00,Total for all sectors,2008,51,489,G,2404,G,11357,G
8610000US64137,64137,"ZIP 64137 (Kansas City, MO)",00,Total for all sectors,2008,165,4459,G,51395,G,218462,G
8610000US64138,64138,"ZIP 64138 (Kansas City, MO)",00,Total for all sectors,2008,316,3943,G,31037,G,122385,G
8610000US64139,64139,"ZIP 64139 (Kansas City, MO)",00,Total for all sectors,2008,34,1358,H,12858,H,53789,H
8610000US64141,64141,"ZIP 64141 (Kansas City, MO)",00,Total for all sectors,2008,33,17389,G,172819,G,546665,G
8610000US64144,64144,"ZIP 64144 (Kansas City, MO)",00,Total for all sectors,2008,1,a,D,D,D,D,D
8610000US64145,64145,"ZIP 64145 (Kansas City, MO)",00,Total for all sectors,2008,217,5513,H,39805,G,164963,G
8610000US64146,64146,"ZIP 64146 (Kansas City, MO)",00,Total for all sectors,2008,24,204,G,1422,G,6853,G
8610000US64147,64147,"ZIP 64147 (Kansas City, MO)",00,Total for all sectors,2008,14,311,G,2952,G,11970,G
8610000US64148,64148,"ZIP 64148 (Kansas City, MO)",00,Total for all sectors,2008,9,b,S,379,H,1686,G
8610000US64149,64149,"ZIP 64149 (Kansas City, MO)",00,Total for all sectors,2008,18,b,S,578,H,2614,H
8610000US64150,64150,"ZIP 64150 (Riverside, MO)",00,Total for all sectors,2008,200,5297,H,45966,H,188440,H
8610000US64151,64151,"ZIP 64151 (Kansas City, MO)",00,Total for all sectors,2008,390,3840,G,23684,G,97659,G
8610000US64152,64152,"ZIP 64152 (Kansas City, MO)",00,Total for all sectors,2008,532,5943,G,44868,G,204989,G
8610000US64153,64153,"ZIP 64153 (Kansas City, MO)",00,Total for all sectors,2008,479,18427,G,173350,G,649656,G
8610000US64154,64154,"ZIP 64154 (Kansas City, MO)",00,Total for all sectors,2008,201,3988,G,26333,G,118355,G
8610000US64155,64155,"ZIP 64155 (Kansas City, MO)",00,Total for all sectors,2008,335,4230,G,23301,G,93807,G
8610000US64156,64156,"ZIP 64156 (Kansas City, MO)",00,Total for all sectors,2008,32,89,G,520,G,2637,G
8610000US64157,64157,"ZIP 64157 (Kansas City, MO)",00,Total for all sectors,2008,140,1936,G,8146,G,34673,G
8610000US64158,64158,"ZIP 64158 (Kansas City, MO)",00,Total for all sectors,2008,67,1813,H,10140,G,41285,G
8610000US64161,64161,"ZIP 64161 (Kansas City, MO)",00,Total for all sectors,2008,113,8134,G,72308,G,267126,G
8610000US64163,64163,"ZIP 64163 (Kansas City, MO)",00,Total for all sectors,2008,15,311,G,6226,H,29581,H
8610000US64164,64164,"ZIP 64164 (Kansas City, MO)",00,Total for all sectors,2008,8,122,G,809,G,3148,G
8610000US64165,64165,"ZIP 64165 (Kansas City, MO)",00,Total for all sectors,2008,3,77,G,344,G,1480,G
8610000US64166,64166,"ZIP 64166 (Kansas City, MO)",00,Total for all sectors,2008,2,a,D,D,D,D,D
8610000US64167,64167,"ZIP 64167 (Kansas City, MO)",00,Total for all sectors,2008,7,b,S,233,G,884,G
8610000US64168,64168,"ZIP 64168 (Kansas City, MO)",00,Total for all sectors,2008,9,118,G,602,G,2602,G
8610000US64170,64170,"ZIP 64170 (Kansas City, MO)",00,Total for all sectors,2008,1,b,D,D,D,D,D
8610000US64171,64171,"ZIP 64171 (Kansas City, MO)",00,Total for all sectors,2008,7,b,S,161,H,695,H
8610000US64188,64188,"ZIP 64188 (Kansas City, MO)",00,Total for all sectors,2008,7,b,D,D,D,D,D
8610000US64190,64190,"ZIP 64190 (Kansas City, MO)",00,Total for all sectors,2008,5,a,S,91,G,369,G
8610000US64191,64191,"ZIP 64191 (Kansas City, MO)",00,Total for all sectors,2008,2,b,D,D,D,D,D
8610000US64192,64192,"ZIP 64192 (Kansas City, MO)",00,Total for all sectors,2008,3,4,G,23,G,118,G
8610000US64195,64195,"ZIP 64195 (Kansas City, MO)",00,Total for all sectors,2008,8,e,D,D,D,D,D
8610000US64196,64196,"ZIP 64196 (Kansas City, MO)",00,Total for all sectors,2008,2,a,D,D,D,D,D
8610000US64197,64197,"ZIP 64197 (Kansas City, MO)",00,Total for all sectors,2008,1,c,D,D,D,D,D
8610000US64198,64198,"ZIP 64198 (Kansas City, MO)",00,Total for all sectors,2008,2,g,D,D,D,D,D
8610000US64199,64199,"ZIP 64199 (Kansas City, MO)",00,Total for all sectors,2008,3,a,D,D,D,D,D
8610000US64401,64401,"ZIP 64401 (Agency, MO)",00,Total for all sectors,2008,24,52,G,268,G,1167,G
8610000US64402,64402,"ZIP 64402 (Albany, MO)",00,Total for all sectors,2008,80,936,G,4914,G,20865,G
8610000US64420,64420,"ZIP 64420 (Allendale, MO)",00,Total for all sectors,2008,4,a,S,S,S,183,H
8610000US64421,64421,"ZIP 64421 (Amazonia, MO)",00,Total for all sectors,2008,8,13,G,79,G,388,G
8610000US64422,64422,"ZIP 64422 (Amity, MO)",00,Total for all sectors,2008,5,29,G,111,G,467,G
8610000US64423,64423,"ZIP 64423 (Barnard, MO)",00,Total for all sectors,2008,12,29,G,190,G,738,G
8610000US64424,64424,"ZIP 64424 (Bethany, MO)",00,Total for all sectors,2008,157,1931,G,9298,G,38588,G
8610000US64426,64426,"ZIP 64426 (Blythedale, MO)",00,Total for all sectors,2008,4,23,G,154,G,641,G
8610000US64427,64427,"ZIP 64427 (Bolckow, MO)",00,Total for all sectors,2008,9,b,D,D,D,D,D
8610000US64428,64428,"ZIP 64428 (Burlington Junction, MO)",00,Total for all sectors,2008,19,60,G,331,G,1482,G
8610000US64429,64429,"ZIP 64429 (Cameron, MO)",00,Total for all sectors,2008,302,3391,H,20662,H,83881,H
8610000US64430,64430,"ZIP 64430 (Clarksdale, MO)",00,Total for all sectors,2008,6,27,G,196,G,1013,G
8610000US64431,64431,"ZIP 64431 (Clearmont, MO)",00,Total for all sectors,2008,5,17,G,51,G,226,G
8610000US64432,64432,"ZIP 64432 (Clyde, MO)",00,Total for all sectors,2008,2,b,D,D,D,D,D
8610000US64433,64433,"ZIP 64433 (Conception, MO)",00,Total for all sectors,2008,4,b,D,D,D,D,D
8610000US64434,64434,"ZIP 64434 (Conception Junction, MO)",00,Total for all sectors,2008,10,29,G,147,G,730,G
8610000US64436,64436,"ZIP 64436 (Cosby, MO)",00,Total for all sectors,2008,11,97,G,2491,G,7650,G
8610000US64437,64437,"ZIP 64437 (Craig, MO)",00,Total for all sectors,2008,17,b,D,D,D,D,D
8610000US64438,64438,"ZIP 64438 (Darlington, MO)",00,Total for all sectors,2008,2,a,D,D,D,D,D
8610000US64439,64439,"ZIP 64439 (Dearborn, MO)",00,Total for all sectors,2008,33,205,G,1028,G,4233,G
8610000US64440,64440,"ZIP 64440 (De Kalb, MO)",00,Total for all sectors,2008,7,12,G,104,H,419,H
8610000US64441,64441,"ZIP 64441 (Denver, MO)",00,Total for all sectors,2008,2,a,D,D,D,D,D
8610000US64442,64442,"ZIP 64442 (Eagleville, MO)",00,Total for all sectors,2008,26,185,G,733,G,2980,G
8610000US64443,64443,"ZIP 64443 (Easton, MO)",00,Total for all sectors,2008,13,17,G,70,G,329,G
8610000US64444,64444,"ZIP 64444 (Edgerton, MO)",00,Total for all sectors,2008,14,b,S,S,S,1741,H
8610000US64445,64445,"ZIP 64445 (Elmo, MO)",00,Total for all sectors,2008,2,a,D,D,D,D,D
8610000US64446,64446,"ZIP 64446 (Fairfax, MO)",00,Total for all sectors,2008,43,208,G,1529,G,5900,G
8610000US64448,64448,"ZIP 64448 (Faucett, MO)",00,Total for all sectors,2008,17,114,G,542,G,2347,G
8610000US64449,64449,"ZIP 64449 (Fillmore, MO)",00,Total for all sectors,2008,2,a,D,D,D,D,D
8610000US64451,64451,"ZIP 64451 (Forest City, MO)",00,Total for all sectors,2008,6,113,G,813,G,3295,G
8610000US64453,64453,"ZIP 64453 (Gentry, MO)",00,Total for all sectors,2008,4,19,G,102,G,230,G
8610000US64454,64454,"ZIP 64454 (Gower, MO)",00,Total for all sectors,2008,42,326,H,1965,H,9126,G
8610000US64455,64455,"ZIP 64455 (Graham, MO)",00,Total for all sectors,2008,9,45,G,189,G,1016,G
8610000US64456,64456,"ZIP 64456 (Grant City, MO)",00,Total for all sectors,2008,34,134,G,574,G,2519,G
8610000US64457,64457,"ZIP 64457 (Guilford, MO)",00,Total for all sectors,2008,3,a,D,D,D,D,D
8610000US64458,64458,"ZIP 64458 (Hatfield, MO)",00,Total for all sectors,2008,2,a,D,D,D,D,D
8610000US64459,64459,"ZIP 64459 (Helena, MO)",00,Total for all sectors,2008,6,44,G,162,G,732,G
8610000US64461,64461,"ZIP 64461 (Hopkins, MO)",00,Total for all sectors,2008,17,b,D,D,D,D,D
8610000US64463,64463,"ZIP 64463 (King City, MO)",00,Total for all sectors,2008,48,477,G,1938,G,8185,G
8610000US64465,64465,"ZIP 64465 (Lathrop, MO)",00,Total for all sectors,2008,47,239,G,1415,G,6378,G
8610000US64466,64466,"ZIP 64466 (Maitland, MO)",00,Total for all sectors,2008,14,40,G,241,G,1340,G
8610000US64468,64468,"ZIP 64468 (Maryville, MO)",00,Total for all sectors,2008,376,6806,G,44971,G,182789,G
8610000US64469,64469,"ZIP 64469 (Maysville, MO)",00,Total for all sectors,2008,56,321,G,1393,G,6165,G
8610000US64470,64470,"ZIP 64470 (Mound City, MO)",00,Total for all sectors,2008,60,523,G,2567,G,10867,G
8610000US64471,64471,"ZIP 64471 (New Hampton, MO)",00,Total for all sectors,2008,6,16,G,79,G,298,G
8610000US64473,64473,"ZIP 64473 (Oregon, MO)",00,Total for all sectors,2008,27,161,G,956,G,3827,G
8610000US64474,64474,"ZIP 64474 (Osborn, MO)",00,Total for all sectors,2008,18,b,S,362,H,1456,H
8610000US64475,64475,"ZIP 64475 (Parnell, MO)",00,Total for all sectors,2008,3,a,S,6,G,34,G
8610000US64476,64476,"ZIP 64476 (Pickering, MO)",00,Total for all sectors,2008,4,7,G,S,S,73,G
8610000US64477,64477,"ZIP 64477 (Plattsburg, MO)",00,Total for all sectors,2008,79,559,G,4905,G,16120,G
8610000US64479,64479,"ZIP 64479 (Ravenwood, MO)",00,Total for all sectors,2008,16,59,G,277,G,1124,G
8610000US64480,64480,"ZIP 64480 (Rea, MO)",00,Total for all sectors,2008,3,a,D,D,D,D,D
8610000US64481,64481,"ZIP 64481 (Ridgeway, MO)",00,Total for all sectors,2008,12,34,G,179,G,717,G
8610000US64482,64482,"ZIP 64482 (Rock Port, MO)",00,Total for all sectors,2008,96,616,G,3303,G,14691,G
8610000US64483,64483,"ZIP 64483 (Rosendale, MO)",00,Total for all sectors,2008,5,a,S,62,G,257,G
8610000US64484,64484,"ZIP 64484 (Rushville, MO)",00,Total for all sectors,2008,25,80,H,429,G,1937,G
8610000US64485,64485,"ZIP 64485 (Savannah, MO)",00,Total for all sectors,2008,170,1081,G,5785,G,25820,G
8610000US64486,64486,"ZIP 64486 (Sheridan, MO)",00,Total for all sectors,2008,11,24,G,151,G,685,G
8610000US64487,64487,"ZIP 64487 (Skidmore, MO)",00,Total for all sectors,2008,12,43,G,154,G,648,G
8610000US64489,64489,"ZIP 64489 (Stanberry, MO)",00,Total for all sectors,2008,74,563,H,2288,H,11130,H
8610000US64490,64490,"ZIP 64490 (Stewartsville, MO)",00,Total for all sectors,2008,27,109,G,547,G,2472,G
8610000US64491,64491,"ZIP 64491 (Tarkio, MO)",00,Total for all sectors,2008,71,370,G,2129,G,8153,G
8610000US64492,64492,"ZIP 64492 (Trimble, MO)",00,Total for all sectors,2008,20,91,G,511,G,2200,G
8610000US64493,64493,"ZIP 64493 (Turney, MO)",00,Total for all sectors,2008,5,21,G,206,G,721,G
8610000US64494,64494,"ZIP 64494 (Union Star, MO)",00,Total for all sectors,2008,16,c,D,D,D,D,D
8610000US64496,64496,"ZIP 64496 (Watson, MO)",00,Total for all sectors,2008,4,a,S,16,G,116,G
8610000US64497,64497,"ZIP 64497 (Weatherby, MO)",00,Total for all sectors,2008,5,a,S,87,H,435,H
8610000US64498,64498,"ZIP 64498 (Westboro, MO)",00,Total for all sectors,2008,6,37,H,222,H,1232,H
8610000US64501,64501,"ZIP 64501 (Saint Joseph, MO)",00,Total for all sectors,2008,437,5704,G,42353,G,179658,G
8610000US64502,64502,"ZIP 64502 (Saint Joseph, MO)",00,Total for all sectors,2008,31,1138,G,10009,G,39886,G
8610000US64503,64503,"ZIP 64503 (Saint Joseph, MO)",00,Total for all sectors,2008,422,5896,G,53075,G,218497,G
8610000US64504,64504,"ZIP 64504 (Saint Joseph, MO)",00,Total for all sectors,2008,211,7143,H,53187,G,229665,G
8610000US64505,64505,"ZIP 64505 (Saint Joseph, MO)",00,Total for all sectors,2008,190,2043,G,11059,G,45029,G
8610000US64506,64506,"ZIP 64506 (Saint Joseph, MO)",00,Total for all sectors,2008,863,16482,G,126002,G,535552,G
8610000US64507,64507,"ZIP 64507 (Saint Joseph, MO)",00,Total for all sectors,2008,300,6941,G,57248,G,243341,G
8610000US64508,64508,"ZIP 64508 (Saint Joseph, MO)",00,Total for all sectors,2008,12,226,G,1212,G,5220,G
8610000US64601,64601,"ZIP 64601 (Chillicothe, MO)",00,Total for all sectors,2008,398,5137,G,31674,G,130855,G
8610000US64620,64620,"ZIP 64620 (Altamont, MO)",00,Total for all sectors,2008,7,48,H,159,G,1141,G
8610000US64622,64622,"ZIP 64622 (Bogard, MO)",00,Total for all sectors,2008,6,14,G,40,G,164,G
8610000US64623,64623,"ZIP 64623 (Bosworth, MO)",00,Total for all sectors,2008,6,15,G,52,G,248,G
8610000US64624,64624,"ZIP 64624 (Braymer, MO)",00,Total for all sectors,2008,27,c,S,461,H,2012,H
8610000US64625,64625,"ZIP 64625 (Breckenridge, MO)",00,Total for all sectors,2008,12,47,H,516,G,2008,G
8610000US64628,64628,"ZIP 64628 (Brookfield, MO)",00,Total for all sectors,2008,187,1864,G,10547,G,45272,G
8610000US64630,64630,"ZIP 64630 (Browning, MO)",00,Total for all sectors,2008,8,18,G,86,G,379,G
8610000US64631,64631,"ZIP 64631 (Bucklin, MO)",00,Total for all sectors,2008,16,54,G,421,G,1884,G
8610000US64632,64632,"ZIP 64632 (Cainsville, MO)",00,Total for all sectors,2008,8,23,G,141,H,714,H
8610000US64633,64633,"ZIP 64633 (Carrollton, MO)",00,Total for all sectors,2008,181,1676,G,9503,G,43683,G
8610000US64635,64635,"ZIP 64635 (Chula, MO)",00,Total for all sectors,2008,5,16,G,88,G,478,G
8610000US64636,64636,"ZIP 64636 (Coffey, MO)",00,Total for all sectors,2008,1,a,D,D,D,D,D
8610000US64637,64637,"ZIP 64637 (Cowgill, MO)",00,Total for all sectors,2008,12,b,S,104,G,422,G
8610000US64638,64638,"ZIP 64638 (Dawn, MO)",00,Total for all sectors,2008,7,a,S,13,G,61,G
8610000US64639,64639,"ZIP 64639 (De Witt, MO)",00,Total for all sectors,2008,1,a,D,D,D,D,D
8610000US64640,64640,"ZIP 64640 (Gallatin, MO)",00,Total for all sectors,2008,96,736,H,4372,H,17790,H
8610000US64641,64641,"ZIP 64641 (Galt, MO)",00,Total for all sectors,2008,11,20,G,64,G,265,G
8610000US64642,64642,"ZIP 64642 (Gilman City, MO)",00,Total for all sectors,2008,9,27,G,90,G,413,G
8610000US64643,64643,"ZIP 64643 (Hale, MO)",00,Total for all sectors,2008,17,67,G,417,G,1884,G
8610000US64644,64644,"ZIP 64644 (Hamilton, MO)",00,Total for all sectors,2008,66,440,G,2948,G,11870,G
8610000US64645,64645,"ZIP 64645 (Harris, MO)",00,Total for all sectors,2008,3,2,G,S,S,45,G
8610000US64646,64646,"ZIP 64646 (Humphreys, MO)",00,Total for all sectors,2008,1,a,D,D,D,D,D
8610000US64647,64647,"ZIP 64647 (Jameson, MO)",00,Total for all sectors,2008,1,a,D,D,D,D,D
8610000US64648,64648,"ZIP 64648 (Jamesport, MO)",00,Total for all sectors,2008,36,144,G,556,G,2250,G
8610000US64649,64649,"ZIP 64649 (Kidder, MO)",00,Total for all sectors,2008,16,102,H,634,G,2404,G
8610000US64650,64650,"ZIP 64650 (Kingston, MO)",00,Total for all sectors,2008,6,a,S,S,S,167,H
8610000US64651,64651,"ZIP 64651 (Laclede, MO)",00,Total for all sectors,2008,9,23,H,159,G,544,G
8610000US64652,64652,"ZIP 64652 (Laredo, MO)",00,Total for all sectors,2008,5,10,G,41,G,189,G
8610000US64653,64653,"ZIP 64653 (Linneus, MO)",00,Total for all sectors,2008,12,20,G,116,G,568,G
8610000US64654,64654,"ZIP 64654 (Lock Springs, MO)",00,Total for all sectors,2008,1,a,D,D,D,D,D
8610000US64655,64655,"ZIP 64655 (Lucerne, MO)",00,Total for all sectors,2008,3,a,D,D,D,D,D
8610000US64657,64657,"ZIP 64657 (Mc Fall, MO)",00,Total for all sectors,2008,1,a,D,D,D,D,D
8610000US64658,64658,"ZIP 64658 (Marceline, MO)",00,Total for all sectors,2008,90,1575,G,13495,G,54457,G
8610000US64659,64659,"ZIP 64659 (Meadville, MO)",00,Total for all sectors,2008,22,58,H,299,G,1588,G
8610000US64660,64660,"ZIP 64660 (Mendon, MO)",00,Total for all sectors,2008,6,12,G,97,G,419,G
8610000US64661,64661,"ZIP 64661 (Mercer, MO)",00,Total for all sectors,2008,10,b,S,241,G,1083,G
8610000US64664,64664,"ZIP 64664 (Mooresville, MO)",00,Total for all sectors,2008,5,6,G,25,G,201,G
8610000US64667,64667,"ZIP 64667 (Newtown, MO)",00,Total for all sectors,2008,6,b,S,59,H,319,H
8610000US64668,64668,"ZIP 64668 (Norborne, MO)",00,Total for all sectors,2008,26,126,G,589,G,2645,G
8610000US64670,64670,"ZIP 64670 (Pattonsburg, MO)",00,Total for all sectors,2008,18,b,S,274,G,1232,G
8610000US64671,64671,"ZIP 64671 (Polo, MO)",00,Total for all sectors,2008,39,160,G,1041,G,4727,G
8610000US64672,64672,"ZIP 64672 (Powersville, MO)",00,Total for all sectors,2008,2,a,D,D,D,D,D
8610000US64673,64673,"ZIP 64673 (Princeton, MO)",00,Total for all sectors,2008,67,347,G,2215,G,8974,G
8610000US64674,64674,"ZIP 64674 (Purdin, MO)",00,Total for all sectors,2008,5,a,S,S,S,131,H
8610000US64676,64676,"ZIP 64676 (Rothville, MO)",00,Total for all sectors,2008,3,15,G,88,G,340,G
8610000US64679,64679,"ZIP 64679 (Spickard, MO)",00,Total for all sectors,2008,9,27,H,137,G,613,G
8610000US64680,64680,"ZIP 64680 (Stet, MO)",00,Total for all sectors,2008,1,a,D,D,D,D,D
8610000US64681,64681,"ZIP 64681 (Sumner, MO)",00,Total for all sectors,2008,8,a,D,D,D,D,D
8610000US64682,64682,"ZIP 64682 (Tina, MO)",00,Total for all sectors,2008,5,b,S,107,H,458,H
8610000US64683,64683,"ZIP 64683 (Trenton, MO)",00,Total for all sectors,2008,234,2508,G,17086,G,70382,G
8610000US64688,64688,"ZIP 64688 (Wheeling, MO)",00,Total for all sectors,2008,4,a,D,D,D,D,D
8610000US64689,64689,"ZIP 64689 (Winston, MO)",00,Total for all sectors,2008,10,34,H,106,G,573,G
8610000US64701,64701,"ZIP 64701 (Harrisonville, MO)",00,Total for all sectors,2008,450,5937,G,38434,G,161331,G
8610000US64720,64720,"ZIP 64720 (Adrian, MO)",00,Total for all sectors,2008,61,302,G,1353,G,6177,G
8610000US64722,64722,"ZIP 64722 (Amoret, MO)",00,Total for all sectors,2008,8,16,G,64,G,258,G
8610000US64723,64723,"ZIP 64723 (Amsterdam, MO)",00,Total for all sectors,2008,12,54,G,310,H,1344,G
8610000US64724,64724,"ZIP 64724 (Appleton City, MO)",00,Total for all sectors,2008,50,554,G,3013,H,12301,H
8610000US64725,64725,"ZIP 64725 (Archie, MO)",00,Total for all sectors,2008,36,229,H,1233,H,5383,H
8610000US64726,64726,"ZIP 64726 (Blairstown, MO)",00,Total for all sectors,2008,4,9,G,47,G,181,G
8610000US64728,64728,"ZIP 64728 (Bronaugh, MO)",00,Total for all sectors,2008,7,b,D,D,D,D,D
8610000US64730,64730,"ZIP 64730 (Butler, MO)",00,Total for all sectors,2008,206,2041,G,12299,G,51567,G
8610000US64733,64733,"ZIP 64733 (Chilhowee, MO)",00,Total for all sectors,2008,19,53,H,242,G,988,G
8610000US64734,64734,"ZIP 64734 (Cleveland, MO)",00,Total for all sectors,2008,31,467,G,1790,G,8051,G
8610000US64735,64735,"ZIP 64735 (Clinton, MO)",00,Total for all sectors,2008,451,5929,G,44526,G,191631,G
8610000US64738,64738,"ZIP 64738 (Collins, MO)",00,Total for all sectors,2008,16,106,G,322,G,1247,G
8610000US64739,64739,"ZIP 64739 (Creighton, MO)",00,Total for all sectors,2008,12,34,H,133,H,681,H
8610000US64740,64740,"ZIP 64740 (Deepwater, MO)",00,Total for all sectors,2008,17,b,S,160,G,634,G
8610000US64741,64741,"ZIP 64741 (Deerfield, MO)",00,Total for all sectors,2008,8,70,G,516,G,2787,G
8610000US64742,64742,"ZIP 64742 (Drexel, MO)",00,Total for all sectors,2008,44,242,H,1151,G,5204,G
8610000US64743,64743,"ZIP 64743 (East Lynne, MO)",00,Total for all sectors,2008,6,b,S,85,H,321,H
8610000US64744,64744,"ZIP 64744 (El Dorado Springs, MO)",00,Total for all sectors,2008,181,1911,G,10089,G,40556,G
8610000US64745,64745,"ZIP 64745 (Foster, MO)",00,Total for all sectors,2008,2,a,D,D,D,D,D
8610000US64746,64746,"ZIP 64746 (Freeman, MO)",00,Total for all sectors,2008,23,81,G,810,G,3181,G
8610000US64747,64747,"ZIP 64747 (Garden City, MO)",00,Total for all sectors,2008,76,345,G,2232,G,8451,G
8610000US64748,64748,"ZIP 64748 (Golden City, MO)",00,Total for all sectors,2008,27,200,G,1049,H,4265,H
8610000US64750,64750,"ZIP 64750 (Harwood, MO)",00,Total for all sectors,2008,1,a,D,D,D,D,D
8610000US64752,64752,"ZIP 64752 (Hume, MO)",00,Total for all sectors,2008,10,43,H,293,G,1297,G
8610000US64755,64755,"ZIP 64755 (Jasper, MO)",00,Total for all sectors,2008,41,154,G,955,G,3628,G
8610000US64756,64756,"ZIP 64756 (Jerico Springs, MO)",00,Total for all sectors,2008,4,2,G,6,G,29,G
8610000US64759,64759,"ZIP 64759 (Lamar, MO)",00,Total for all sectors,2008,228,2557,G,16158,G,63957,G
8610000US64761,64761,"ZIP 64761 (Leeton, MO)",00,Total for all sectors,2008,11,36,H,177,G,745,G
8610000US64762,64762,"ZIP 64762 (Liberal, MO)",00,Total for all sectors,2008,23,121,G,1105,G,3607,G
8610000US64763,64763,"ZIP 64763 (Lowry City, MO)",00,Total for all sectors,2008,30,226,G,986,G,4295,G
8610000US64765,64765,"ZIP 64765 (Metz, MO)",00,Total for all sectors,2008,1,a,D,D,D,D,D
8610000US64767,64767,"ZIP 64767 (Milo, MO)",00,Total for all sectors,2008,4,5,G,24,G,105,H
8610000US64769,64769,"ZIP 64769 (Mindenmines, MO)",00,Total for all sectors,2008,4,46,G,160,G,690,G
8610000US64770,64770,"ZIP 64770 (Montrose, MO)",00,Total for all sectors,2008,22,79,G,323,H,1498,H
8610000US64771,64771,"ZIP 64771 (Moundville, MO)",00,Total for all sectors,2008,7,32,G,208,G,1046,G
8610000US64772,64772,"ZIP 64772 (Nevada, MO)",00,Total for all sectors,2008,482,5175,H,34760,H,141987,H
8610000US64776,64776,"ZIP 64776 (Osceola, MO)",00,Total for all sectors,2008,80,636,G,3728,H,14034,H
8610000US64778,64778,"ZIP 64778 (Richards, MO)",00,Total for all sectors,2008,10,a,S,53,G,186,G
8610000US64779,64779,"ZIP 64779 (Rich Hill, MO)",00,Total for all sectors,2008,39,191,G,875,G,3622,G
8610000US64780,64780,"ZIP 64780 (Rockville, MO)",00,Total for all sectors,2008,14,88,G,433,G,1779,G
8610000US64781,64781,"ZIP 64781 (Roscoe, MO)",00,Total for all sectors,2008,2,a,D,D,D,D,D
8610000US64783,64783,"ZIP 64783 (Schell City, MO)",00,Total for all sectors,2008,9,b,D,D,D,D,D
8610000US64784,64784,"ZIP 64784 (Sheldon, MO)",00,Total for all sectors,2008,16,29,G,193,G,841,G
8610000US64788,64788,"ZIP 64788 (Urich, MO)",00,Total for all sectors,2008,22,89,G,339,G,1508,G
8610000US64790,64790,"ZIP 64790 (Walker, MO)",00,Total for all sectors,2008,10,b,S,121,G,606,H
8610000US64801,64801,"ZIP 64801 (Joplin, MO)",00,Total for all sectors,2008,1308,23330,G,159834,G,672526,G
8610000US64802,64802,"ZIP 64802 (Joplin, MO)",00,Total for all sectors,2008,61,1089,G,9255,G,36045,G
8610000US64803,64803,"ZIP 64803 (Joplin, MO)",00,Total for all sectors,2008,36,g,D,D,D,D,D
8610000US64804,64804,"ZIP 64804 (Joplin, MO)",00,Total for all sectors,2008,1102,25373,G,197715,G,848340,G
8610000US64830,64830,"ZIP 64830 (Alba, MO)",00,Total for all sectors,2008,10,b,S,197,G,784,G
8610000US64831,64831,"ZIP 64831 (Anderson, MO)",00,Total for all sectors,2008,115,848,G,5298,G,25077,G
8610000US64832,64832,"ZIP 64832 (Asbury, MO)",00,Total for all sectors,2008,10,81,G,881,G,3673,G
8610000US64833,64833,"ZIP 64833 (Avilla, MO)",00,Total for all sectors,2008,1,a,D,D,D,D,D
