GEO.id,GEO.id2,GEO.display-label,NAICS.id,NAICS.display-label,YEAR.id,ESTAB,EMP,PAYQ1T,PAYANT
8610000US63630,63630,"ZIP 63630 (Cadet, MO)",00,Total for all sectors,2005,56,240,1192,5193
8610000US63631,63631,"ZIP 63631 (Caledonia, MO)",00,Total for all sectors,2005,13,179,2303,8719
8610000US63633,63633,"ZIP 63633 (Centerville, MO)",00,Total for all sectors,2005,17,55,416,1138
8610000US63636,63636,"ZIP 63636 (Des Arc, MO)",00,Total for all sectors,2005,12,24,42,163
8610000US63637,63637,"ZIP 63637 (Doe Run, MO)",00,Total for all sectors,2005,12,87,283,1178
8610000US63638,63638,"ZIP 63638 (Ellington, MO)",00,Total for all sectors,2005,83,546,3128,14313
8610000US63640,63640,"ZIP 63640 (Farmington, MO)",00,Total for all sectors,2005,745,12507,67088,284931
8610000US63645,63645,"ZIP 63645 (Fredericktown, MO)",00,Total for all sectors,2005,254,2730,11970,52364
8610000US63648,63648,"ZIP 63648 (Irondale, MO)",00,Total for all sectors,2005,16,28,81,449
8610000US63650,63650,"ZIP 63650 (Ironton, MO)",00,Total for all sectors,2005,112,602,2263,9766
8610000US63651,63651,"ZIP 63651 (Knob Lick, MO)",00,Total for all sectors,2005,3,b,D,D
8610000US63653,63653,"ZIP 63653 (Leadwood, MO)",00,Total for all sectors,2005,13,35,72,305
8610000US63654,63654,"ZIP 63654 (Lesterville, MO)",00,Total for all sectors,2005,17,50,158,1456
8610000US63655,63655,"ZIP 63655 (Marquand, MO)",00,Total for all sectors,2005,29,91,347,1461
8610000US63656,63656,"ZIP 63656 (Middle Brook, MO)",00,Total for all sectors,2005,9,20,43,147
8610000US63660,63660,"ZIP 63660 (Mineral Point, MO)",00,Total for all sectors,2005,45,241,1319,6934
8610000US63662,63662,"ZIP 63662 (Patton, MO)",00,Total for all sectors,2005,18,125,491,2405
8610000US63663,63663,"ZIP 63663 (Pilot Knob, MO)",00,Total for all sectors,2005,31,164,417,1679
8610000US63664,63664,"ZIP 63664 (Potosi, MO)",00,Total for all sectors,2005,238,2333,10337,43931
8610000US63665,63665,"ZIP 63665 (Redford, MO)",00,Total for all sectors,2005,3,5,11,30
8610000US63666,63666,"ZIP 63666 (Reynolds, MO)",00,Total for all sectors,2005,4,63,377,1548
8610000US63670,63670,"ZIP 63670 (Sainte Genevieve, MO)",00,Total for all sectors,2005,304,4285,29359,125236
8610000US63673,63673,"ZIP 63673 (Saint Mary, MO)",00,Total for all sectors,2005,34,144,499,1904
8610000US63674,63674,"ZIP 63674 (Tiff, MO)",00,Total for all sectors,2005,4,6,20,127
8610000US63675,63675,"ZIP 63675 (Vulcan, MO)",00,Total for all sectors,2005,1,a,D,D
8610000US63701,63701,"ZIP 63701 (Cape Girardeau, MO)",00,Total for all sectors,2005,1038,17992,120491,499017
8610000US63702,63702,"ZIP 63702 (Cape Girardeau, MO)",00,Total for all sectors,2005,88,1725,10485,44528
8610000US63703,63703,"ZIP 63703 (Cape Girardeau, MO)",00,Total for all sectors,2005,552,10147,77268,333238
8610000US63730,63730,"ZIP 63730 (Advance, MO)",00,Total for all sectors,2005,90,785,4087,17776
8610000US63732,63732,"ZIP 63732 (Altenburg, MO)",00,Total for all sectors,2005,18,155,1101,4402
8610000US63735,63735,"ZIP 63735 (Bell City, MO)",00,Total for all sectors,2005,13,59,229,860
8610000US63736,63736,"ZIP 63736 (Benton, MO)",00,Total for all sectors,2005,56,405,1944,9701
8610000US63739,63739,"ZIP 63739 (Burfordville, MO)",00,Total for all sectors,2005,6,21,77,424
8610000US63740,63740,"ZIP 63740 (Chaffee, MO)",00,Total for all sectors,2005,99,562,2278,9853
8610000US63742,63742,"ZIP 63742 (Commerce, MO)",00,Total for all sectors,2005,4,a,D,D
8610000US63743,63743,"ZIP 63743 (Daisy, MO)",00,Total for all sectors,2005,2,a,D,D
8610000US63744,63744,"ZIP 63744 (Delta, MO)",00,Total for all sectors,2005,7,32,127,655
8610000US63745,63745,"ZIP 63745 (Dutchtown, MO)",00,Total for all sectors,2005,5,15,37,188
8610000US63746,63746,"ZIP 63746 (Farrar, MO)",00,Total for all sectors,2005,2,a,D,D
8610000US63747,63747,"ZIP 63747 (Friedheim, MO)",00,Total for all sectors,2005,4,19,86,398
8610000US63748,63748,"ZIP 63748 (Frohna, MO)",00,Total for all sectors,2005,15,172,1174,5818
8610000US63750,63750,"ZIP 63750 (Gipsy, MO)",00,Total for all sectors,2005,2,a,D,D
8610000US63751,63751,"ZIP 63751 (Glenallen, MO)",00,Total for all sectors,2005,14,42,188,789
8610000US63752,63752,"ZIP 63752 (Gordonville, MO)",00,Total for all sectors,2005,5,66,417,1827
8610000US63755,63755,"ZIP 63755 (Jackson, MO)",00,Total for all sectors,2005,605,7022,39886,169282
8610000US63758,63758,"ZIP 63758 (Kelso, MO)",00,Total for all sectors,2005,11,68,688,1834
8610000US63760,63760,"ZIP 63760 (Leopold, MO)",00,Total for all sectors,2005,11,41,96,449
8610000US63764,63764,"ZIP 63764 (Marble Hill, MO)",00,Total for all sectors,2005,146,1086,5063,21556
8610000US63766,63766,"ZIP 63766 (Millersville, MO)",00,Total for all sectors,2005,22,72,226,1192
8610000US63767,63767,"ZIP 63767 (Morley, MO)",00,Total for all sectors,2005,11,144,954,3836
8610000US63769,63769,"ZIP 63769 (Oak Ridge, MO)",00,Total for all sectors,2005,21,100,582,2786
8610000US63770,63770,"ZIP 63770 (Old Appleton, MO)",00,Total for all sectors,2005,7,45,366,1541
8610000US63771,63771,"ZIP 63771 (Oran, MO)",00,Total for all sectors,2005,46,378,2168,8963
8610000US63774,63774,"ZIP 63774 (Perkins, MO)",00,Total for all sectors,2005,4,4,14,100
8610000US63775,63775,"ZIP 63775 (Perryville, MO)",00,Total for all sectors,2005,451,7455,46301,205969
8610000US63776,63776,"ZIP 63776 (Mc Bride, MO)",00,Total for all sectors,2005,8,f,D,D
8610000US63779,63779,"ZIP 63779 (Pocahontas, MO)",00,Total for all sectors,2005,7,61,271,1457
8610000US63780,63780,"ZIP 63780 (Scott City, MO)",00,Total for all sectors,2005,147,1623,11840,52134
8610000US63781,63781,"ZIP 63781 (Sedgewickville, MO)",00,Total for all sectors,2005,20,130,487,2556
8610000US63783,63783,"ZIP 63783 (Uniontown, MO)",00,Total for all sectors,2005,7,39,144,580
8610000US63784,63784,"ZIP 63784 (Vanduser, MO)",00,Total for all sectors,2005,1,a,D,D
8610000US63785,63785,"ZIP 63785 (Whitewater, MO)",00,Total for all sectors,2005,21,67,266,1207
8610000US63787,63787,"ZIP 63787 (Zalma, MO)",00,Total for all sectors,2005,5,22,105,426
8610000US63801,63801,"ZIP 63801 (Sikeston, MO)",00,Total for all sectors,2005,897,13493,76927,329734
8610000US63820,63820,"ZIP 63820 (Anniston, MO)",00,Total for all sectors,2005,4,8,24,127
8610000US63821,63821,"ZIP 63821 (Arbyrd, MO)",00,Total for all sectors,2005,13,76,347,1892
8610000US63822,63822,"ZIP 63822 (Bernie, MO)",00,Total for all sectors,2005,63,499,2625,10507
8610000US63823,63823,"ZIP 63823 (Bertrand, MO)",00,Total for all sectors,2005,22,118,427,1611
8610000US63824,63824,"ZIP 63824 (Blodgett, MO)",00,Total for all sectors,2005,1,b,D,D
8610000US63825,63825,"ZIP 63825 (Bloomfield, MO)",00,Total for all sectors,2005,61,597,3385,15202
8610000US63826,63826,"ZIP 63826 (Braggadocio, MO)",00,Total for all sectors,2005,4,b,D,D
8610000US63827,63827,"ZIP 63827 (Bragg City, MO)",00,Total for all sectors,2005,9,57,397,1620
8610000US63828,63828,"ZIP 63828 (Canalou, MO)",00,Total for all sectors,2005,2,a,D,D
8610000US63829,63829,"ZIP 63829 (Cardwell, MO)",00,Total for all sectors,2005,18,102,397,2179
8610000US63830,63830,"ZIP 63830 (Caruthersville, MO)",00,Total for all sectors,2005,166,1993,10461,47377
8610000US63833,63833,"ZIP 63833 (Catron, MO)",00,Total for all sectors,2005,2,a,D,D
8610000US63834,63834,"ZIP 63834 (Charleston, MO)",00,Total for all sectors,2005,157,1348,7781,33037
8610000US63837,63837,"ZIP 63837 (Clarkton, MO)",00,Total for all sectors,2005,25,446,1750,6696
8610000US63839,63839,"ZIP 63839 (Cooter, MO)",00,Total for all sectors,2005,4,b,D,D
8610000US63840,63840,"ZIP 63840 (Deering, MO)",00,Total for all sectors,2005,3,a,D,D
8610000US63841,63841,"ZIP 63841 (Dexter, MO)",00,Total for all sectors,2005,414,6242,32535,140894
8610000US63845,63845,"ZIP 63845 (East Prairie, MO)",00,Total for all sectors,2005,109,750,2858,12357
8610000US63846,63846,"ZIP 63846 (Essex, MO)",00,Total for all sectors,2005,22,59,264,1466
8610000US63847,63847,"ZIP 63847 (Gibson, MO)",00,Total for all sectors,2005,1,a,D,D
8610000US63848,63848,"ZIP 63848 (Gideon, MO)",00,Total for all sectors,2005,21,167,639,2868
8610000US63849,63849,"ZIP 63849 (Gobler, MO)",00,Total for all sectors,2005,3,6,23,115
8610000US63851,63851,"ZIP 63851 (Hayti, MO)",00,Total for all sectors,2005,111,1766,9494,40105
8610000US63852,63852,"ZIP 63852 (Holcomb, MO)",00,Total for all sectors,2005,13,73,158,843
8610000US63853,63853,"ZIP 63853 (Holland, MO)",00,Total for all sectors,2005,3,17,91,375
8610000US63855,63855,"ZIP 63855 (Hornersville, MO)",00,Total for all sectors,2005,19,163,1226,4699
8610000US63857,63857,"ZIP 63857 (Kennett, MO)",00,Total for all sectors,2005,467,4416,21305,91405
8610000US63860,63860,"ZIP 63860 (Kewanee, MO)",00,Total for all sectors,2005,3,17,41,347
8610000US63862,63862,"ZIP 63862 (Lilbourn, MO)",00,Total for all sectors,2005,31,84,246,1323
8610000US63863,63863,"ZIP 63863 (Malden, MO)",00,Total for all sectors,2005,192,1888,10658,43512
8610000US63866,63866,"ZIP 63866 (Marston, MO)",00,Total for all sectors,2005,9,333,3520,15790
8610000US63867,63867,"ZIP 63867 (Matthews, MO)",00,Total for all sectors,2005,27,375,1592,6708
8610000US63868,63868,"ZIP 63868 (Morehouse, MO)",00,Total for all sectors,2005,9,150,833,3416
8610000US63869,63869,"ZIP 63869 (New Madrid, MO)",00,Total for all sectors,2005,91,1787,16334,74006
8610000US63870,63870,"ZIP 63870 (Parma, MO)",00,Total for all sectors,2005,21,66,224,1875
8610000US63873,63873,"ZIP 63873 (Portageville, MO)",00,Total for all sectors,2005,102,1123,5849,26057
8610000US63874,63874,"ZIP 63874 (Risco, MO)",00,Total for all sectors,2005,6,39,56,269
8610000US63875,63875,"ZIP 63875 (Rives, MO)",00,Total for all sectors,2005,2,a,D,D
8610000US63876,63876,"ZIP 63876 (Senath, MO)",00,Total for all sectors,2005,35,331,1418,7034
8610000US63877,63877,"ZIP 63877 (Steele, MO)",00,Total for all sectors,2005,72,422,1909,8235
8610000US63878,63878,"ZIP 63878 (Tallapoosa, MO)",00,Total for all sectors,2005,2,a,D,D
8610000US63879,63879,"ZIP 63879 (Wardell, MO)",00,Total for all sectors,2005,10,19,48,253
8610000US63880,63880,"ZIP 63880 (Whiteoak, MO)",00,Total for all sectors,2005,1,a,D,D
8610000US63881,63881,"ZIP 63881 (Wolf Island, MO)",00,Total for all sectors,2005,1,a,D,D
8610000US63882,63882,"ZIP 63882 (Wyatt, MO)",00,Total for all sectors,2005,9,54,283,1184
8610000US63901,63901,"ZIP 63901 (Poplar Bluff, MO)",00,Total for all sectors,2005,1074,14712,84475,364267
8610000US63902,63902,"ZIP 63902 (Poplar Bluff, MO)",00,Total for all sectors,2005,55,1050,5131,21714
8610000US63931,63931,"ZIP 63931 (Briar, MO)",00,Total for all sectors,2005,2,a,D,D
8610000US63932,63932,"ZIP 63932 (Broseley, MO)",00,Total for all sectors,2005,13,96,343,1510
8610000US63933,63933,"ZIP 63933 (Campbell, MO)",00,Total for all sectors,2005,51,403,1236,5284
8610000US63934,63934,"ZIP 63934 (Clubb, MO)",00,Total for all sectors,2005,4,9,22,88
8610000US63935,63935,"ZIP 63935 (Doniphan, MO)",00,Total for all sectors,2005,230,2301,8198,38178
8610000US63936,63936,"ZIP 63936 (Dudley, MO)",00,Total for all sectors,2005,14,f,D,D
8610000US63937,63937,"ZIP 63937 (Ellsinore, MO)",00,Total for all sectors,2005,49,280,1028,4623
8610000US63939,63939,"ZIP 63939 (Fairdealing, MO)",00,Total for all sectors,2005,18,98,369,1789
8610000US63940,63940,"ZIP 63940 (Fisk, MO)",00,Total for all sectors,2005,17,71,234,1324
8610000US63941,63941,"ZIP 63941 (Fremont, MO)",00,Total for all sectors,2005,10,27,104,392
8610000US63942,63942,"ZIP 63942 (Gatewood, MO)",00,Total for all sectors,2005,11,55,238,1074
8610000US63943,63943,"ZIP 63943 (Grandin, MO)",00,Total for all sectors,2005,11,101,328,1267
8610000US63944,63944,"ZIP 63944 (Greenville, MO)",00,Total for all sectors,2005,32,192,700,2846
8610000US63945,63945,"ZIP 63945 (Harviell, MO)",00,Total for all sectors,2005,15,54,172,758
8610000US63950,63950,"ZIP 63950 (Lodi, MO)",00,Total for all sectors,2005,4,7,32,132
8610000US63951,63951,"ZIP 63951 (Lowndes, MO)",00,Total for all sectors,2005,1,a,D,D
8610000US63952,63952,"ZIP 63952 (Mill Spring, MO)",00,Total for all sectors,2005,3,a,D,D
8610000US63953,63953,"ZIP 63953 (Naylor, MO)",00,Total for all sectors,2005,20,108,361,1710
8610000US63954,63954,"ZIP 63954 (Neelyville, MO)",00,Total for all sectors,2005,31,102,353,1929
8610000US63955,63955,"ZIP 63955 (Oxly, MO)",00,Total for all sectors,2005,2,a,D,D
8610000US63956,63956,"ZIP 63956 (Patterson, MO)",00,Total for all sectors,2005,17,58,146,841
8610000US63957,63957,"ZIP 63957 (Piedmont, MO)",00,Total for all sectors,2005,164,1177,5467,24482
8610000US63960,63960,"ZIP 63960 (Puxico, MO)",00,Total for all sectors,2005,55,408,1551,6860
8610000US63961,63961,"ZIP 63961 (Qulin, MO)",00,Total for all sectors,2005,30,75,296,1460
8610000US63963,63963,"ZIP 63963 (Shook, MO)",00,Total for all sectors,2005,1,a,D,D
8610000US63964,63964,"ZIP 63964 (Silva, MO)",00,Total for all sectors,2005,14,32,119,591
8610000US63965,63965,"ZIP 63965 (Van Buren, MO)",00,Total for all sectors,2005,119,640,2609,12215
8610000US63966,63966,"ZIP 63966 (Wappapello, MO)",00,Total for all sectors,2005,37,132,316,1551
8610000US63967,63967,"ZIP 63967 (Williamsville, MO)",00,Total for all sectors,2005,39,96,282,1316
8610000US64001,64001,"ZIP 64001 (Alma, MO)",00,Total for all sectors,2005,26,112,525,2337
8610000US64011,64011,"ZIP 64011 (Bates City, MO)",00,Total for all sectors,2005,53,339,2027,9751
8610000US64012,64012,"ZIP 64012 (Belton, MO)",00,Total for all sectors,2005,505,5515,31919,140501
8610000US64013,64013,"ZIP 64013 (Blue Springs, MO)",00,Total for all sectors,2005,52,276,1973,9617
8610000US64014,64014,"ZIP 64014 (Blue Springs, MO)",00,Total for all sectors,2005,476,5084,28298,127632
8610000US64015,64015,"ZIP 64015 (Blue Springs, MO)",00,Total for all sectors,2005,853,8400,56421,248509
8610000US64016,64016,"ZIP 64016 (Buckner, MO)",00,Total for all sectors,2005,74,403,2366,9546
8610000US64017,64017,"ZIP 64017 (Camden, MO)",00,Total for all sectors,2005,8,14,60,334
8610000US64018,64018,"ZIP 64018 (Camden Point, MO)",00,Total for all sectors,2005,8,15,56,323
8610000US64019,64019,"ZIP 64019 (Centerview, MO)",00,Total for all sectors,2005,29,160,648,2728
8610000US64020,64020,"ZIP 64020 (Concordia, MO)",00,Total for all sectors,2005,104,1473,7754,32848
8610000US64021,64021,"ZIP 64021 (Corder, MO)",00,Total for all sectors,2005,14,38,195,871
8610000US64024,64024,"ZIP 64024 (Excelsior Springs, MO)",00,Total for all sectors,2005,322,4151,23368,102897
8610000US64028,64028,"ZIP 64028 (Farley, MO)",00,Total for all sectors,2005,7,24,156,735
8610000US64029,64029,"ZIP 64029 (Grain Valley, MO)",00,Total for all sectors,2005,270,3706,26389,113267
8610000US64030,64030,"ZIP 64030 (Grandview, MO)",00,Total for all sectors,2005,613,10705,78592,351745
8610000US64034,64034,"ZIP 64034 (Greenwood, MO)",00,Total for all sectors,2005,132,1128,8191,39575
8610000US64035,64035,"ZIP 64035 (Hardin, MO)",00,Total for all sectors,2005,9,21,114,577
8610000US64036,64036,"ZIP 64036 (Henrietta, MO)",00,Total for all sectors,2005,15,136,908,3461
8610000US64037,64037,"ZIP 64037 (Higginsville, MO)",00,Total for all sectors,2005,168,1558,7915,30597
8610000US64040,64040,"ZIP 64040 (Holden, MO)",00,Total for all sectors,2005,131,757,3232,13824
8610000US64048,64048,"ZIP 64048 (Holt, MO)",00,Total for all sectors,2005,63,296,1497,7079
8610000US64050,64050,"ZIP 64050 (Independence, MO)",00,Total for all sectors,2005,497,7335,65197,264161
8610000US64051,64051,"ZIP 64051 (Independence, MO)",00,Total for all sectors,2005,33,857,4733,20380
8610000US64052,64052,"ZIP 64052 (Independence, MO)",00,Total for all sectors,2005,234,2187,11932,49175
8610000US64053,64053,"ZIP 64053 (Independence, MO)",00,Total for all sectors,2005,67,583,3184,13285
8610000US64054,64054,"ZIP 64054 (Independence, MO)",00,Total for all sectors,2005,74,766,6972,21943
8610000US64055,64055,"ZIP 64055 (Independence, MO)",00,Total for all sectors,2005,1116,14373,81153,353067
8610000US64056,64056,"ZIP 64056 (Independence, MO)",00,Total for all sectors,2005,191,3586,25187,108620
8610000US64057,64057,"ZIP 64057 (Independence, MO)",00,Total for all sectors,2005,419,7216,37661,158537
8610000US64058,64058,"ZIP 64058 (Independence, MO)",00,Total for all sectors,2005,73,765,4477,18211
8610000US64060,64060,"ZIP 64060 (Kearney, MO)",00,Total for all sectors,2005,289,2550,15673,67494
8610000US64061,64061,"ZIP 64061 (Kingsville, MO)",00,Total for all sectors,2005,50,1075,8348,32778
8610000US64062,64062,"ZIP 64062 (Lawson, MO)",00,Total for all sectors,2005,110,854,3439,16569
8610000US64063,64063,"ZIP 64063 (Lees Summit, MO)",00,Total for all sectors,2005,803,9963,72289,301151
8610000US64064,64064,"ZIP 64064 (Lees Summit, MO)",00,Total for all sectors,2005,367,3272,25849,113928
8610000US64065,64065,"ZIP 64065 (Lees Summit, MO)",00,Total for all sectors,2005,4,f,D,D
8610000US64066,64066,"ZIP 64066 (Levasy, MO)",00,Total for all sectors,2005,3,15,31,86
8610000US64067,64067,"ZIP 64067 (Lexington, MO)",00,Total for all sectors,2005,176,1700,7986,34676
8610000US64068,64068,"ZIP 64068 (Liberty, MO)",00,Total for all sectors,2005,879,13696,106084,451289
8610000US64069,64069,"ZIP 64069 (Liberty, MO)",00,Total for all sectors,2005,13,48,200,964
8610000US64070,64070,"ZIP 64070 (Lone Jack, MO)",00,Total for all sectors,2005,68,289,1381,6989
8610000US64071,64071,"ZIP 64071 (Mayview, MO)",00,Total for all sectors,2005,9,37,199,916
8610000US64072,64072,"ZIP 64072 (Missouri City, MO)",00,Total for all sectors,2005,2,a,D,D
8610000US64073,64073,"ZIP 64073 (Mosby, MO)",00,Total for all sectors,2005,3,b,D,D
8610000US64074,64074,"ZIP 64074 (Napoleon, MO)",00,Total for all sectors,2005,13,75,441,2731
8610000US64075,64075,"ZIP 64075 (Oak Grove, MO)",00,Total for all sectors,2005,234,1850,9441,42844
8610000US64076,64076,"ZIP 64076 (Odessa, MO)",00,Total for all sectors,2005,201,1550,6685,29235
8610000US64077,64077,"ZIP 64077 (Orrick, MO)",00,Total for all sectors,2005,26,407,2290,9055
8610000US64078,64078,"ZIP 64078 (Peculiar, MO)",00,Total for all sectors,2005,153,1194,7248,35118
8610000US64079,64079,"ZIP 64079 (Platte City, MO)",00,Total for all sectors,2005,263,2209,11655,54424
8610000US64080,64080,"ZIP 64080 (Pleasant Hill, MO)",00,Total for all sectors,2005,254,1711,8968,40841
8610000US64081,64081,"ZIP 64081 (Lees Summit, MO)",00,Total for all sectors,2005,443,7404,51077,217754
8610000US64082,64082,"ZIP 64082 (Lees Summit, MO)",00,Total for all sectors,2005,182,1553,10378,47442
8610000US64083,64083,"ZIP 64083 (Raymore, MO)",00,Total for all sectors,2005,299,2904,14365,69708
8610000US64084,64084,"ZIP 64084 (Rayville, MO)",00,Total for all sectors,2005,19,73,452,2188
8610000US64085,64085,"ZIP 64085 (Richmond, MO)",00,Total for all sectors,2005,210,2340,12337,51662
8610000US64086,64086,"ZIP 64086 (Lees Summit, MO)",00,Total for all sectors,2005,477,6465,45561,189461
8610000US64088,64088,"ZIP 64088 (Sibley, MO)",00,Total for all sectors,2005,16,162,1912,8448
8610000US64089,64089,"ZIP 64089 (Smithville, MO)",00,Total for all sectors,2005,227,1504,8249,37620
8610000US64090,64090,"ZIP 64090 (Strasburg, MO)",00,Total for all sectors,2005,1,a,D,D
8610000US64092,64092,"ZIP 64092 (Waldron, MO)",00,Total for all sectors,2005,4,32,175,819
8610000US64093,64093,"ZIP 64093 (Warrensburg, MO)",00,Total for all sectors,2005,581,7437,38262,161191
8610000US64096,64096,"ZIP 64096 (Waverly, MO)",00,Total for all sectors,2005,25,195,924,4210
8610000US64097,64097,"ZIP 64097 (Wellington, MO)",00,Total for all sectors,2005,26,118,628,2681
8610000US64098,64098,"ZIP 64098 (Weston, MO)",00,Total for all sectors,2005,87,646,7737,25857
8610000US64101,64101,"ZIP 64101 (Kansas City, MO)",00,Total for all sectors,2005,97,2386,23571,113069
8610000US64102,64102,"ZIP 64102 (Kansas City, MO)",00,Total for all sectors,2005,91,1681,21696,89179
8610000US64105,64105,"ZIP 64105 (Kansas City, MO)",00,Total for all sectors,2005,713,20767,294857,1165326
8610000US64106,64106,"ZIP 64106 (Kansas City, MO)",00,Total for all sectors,2005,621,14363,194860,759007
8610000US64108,64108,"ZIP 64108 (Kansas City, MO)",00,Total for all sectors,2005,959,33590,337505,1392289
8610000US64109,64109,"ZIP 64109 (Kansas City, MO)",00,Total for all sectors,2005,146,2528,16021,67715
8610000US64110,64110,"ZIP 64110 (Kansas City, MO)",00,Total for all sectors,2005,254,3525,28575,113470
8610000US64111,64111,"ZIP 64111 (Kansas City, MO)",00,Total for all sectors,2005,1250,26080,303259,1175853
8610000US64112,64112,"ZIP 64112 (Kansas City, MO)",00,Total for all sectors,2005,679,14340,142612,601935
8610000US64113,64113,"ZIP 64113 (Kansas City, MO)",00,Total for all sectors,2005,278,1940,10661,47793
8610000US64114,64114,"ZIP 64114 (Kansas City, MO)",00,Total for all sectors,2005,963,19491,194727,852808
8610000US64116,64116,"ZIP 64116 (Kansas City, MO)",00,Total for all sectors,2005,1005,20892,212638,887840
8610000US64117,64117,"ZIP 64117 (Kansas City, MO)",00,Total for all sectors,2005,189,7455,116101,565008
8610000US64118,64118,"ZIP 64118 (Kansas City, MO)",00,Total for all sectors,2005,807,9178,64624,259306
8610000US64119,64119,"ZIP 64119 (Kansas City, MO)",00,Total for all sectors,2005,573,10870,130401,500038
8610000US64120,64120,"ZIP 64120 (Kansas City, MO)",00,Total for all sectors,2005,419,15886,161925,700976
8610000US64121,64121,"ZIP 64121 (Kansas City, MO)",00,Total for all sectors,2005,1,a,D,D
8610000US64123,64123,"ZIP 64123 (Kansas City, MO)",00,Total for all sectors,2005,88,953,5084,22176
8610000US64124,64124,"ZIP 64124 (Kansas City, MO)",00,Total for all sectors,2005,137,1270,7846,32081
8610000US64125,64125,"ZIP 64125 (Kansas City, MO)",00,Total for all sectors,2005,58,716,4969,21015
8610000US64126,64126,"ZIP 64126 (Kansas City, MO)",00,Total for all sectors,2005,120,1924,15473,62075
8610000US64127,64127,"ZIP 64127 (Kansas City, MO)",00,Total for all sectors,2005,293,4392,30854,139869
8610000US64128,64128,"ZIP 64128 (Kansas City, MO)",00,Total for all sectors,2005,144,2386,25074,103194
8610000US64129,64129,"ZIP 64129 (Kansas City, MO)",00,Total for all sectors,2005,188,6222,77924,330843
8610000US64130,64130,"ZIP 64130 (Kansas City, MO)",00,Total for all sectors,2005,242,5022,49504,193000
8610000US64131,64131,"ZIP 64131 (Kansas City, MO)",00,Total for all sectors,2005,537,12583,129524,527829
8610000US64132,64132,"ZIP 64132 (Kansas City, MO)",00,Total for all sectors,2005,213,5959,62479,273255
8610000US64133,64133,"ZIP 64133 (Kansas City, MO)",00,Total for all sectors,2005,827,12046,88095,385022
8610000US64134,64134,"ZIP 64134 (Kansas City, MO)",00,Total for all sectors,2005,248,2326,16558,66368
8610000US64136,64136,"ZIP 64136 (Kansas City, MO)",00,Total for all sectors,2005,46,556,2327,9849
8610000US64137,64137,"ZIP 64137 (Kansas City, MO)",00,Total for all sectors,2005,198,5345,48222,211763
8610000US64138,64138,"ZIP 64138 (Kansas City, MO)",00,Total for all sectors,2005,345,5194,32704,139088
8610000US64139,64139,"ZIP 64139 (Kansas City, MO)",00,Total for all sectors,2005,29,1353,10324,43377
8610000US64141,64141,"ZIP 64141 (Kansas City, MO)",00,Total for all sectors,2005,42,22758,140869,611940
8610000US64145,64145,"ZIP 64145 (Kansas City, MO)",00,Total for all sectors,2005,195,4999,31050,136346
8610000US64146,64146,"ZIP 64146 (Kansas City, MO)",00,Total for all sectors,2005,23,257,6313,17124
8610000US64147,64147,"ZIP 64147 (Kansas City, MO)",00,Total for all sectors,2005,17,361,2831,14313
8610000US64148,64148,"ZIP 64148 (Kansas City, MO)",00,Total for all sectors,2005,18,140,549,2833
8610000US64149,64149,"ZIP 64149 (Kansas City, MO)",00,Total for all sectors,2005,18,100,732,4088
8610000US64150,64150,"ZIP 64150 (Riverside, MO)",00,Total for all sectors,2005,183,4128,34828,145874
8610000US64151,64151,"ZIP 64151 (Kansas City, MO)",00,Total for all sectors,2005,417,3856,19822,88668
8610000US64152,64152,"ZIP 64152 (Kansas City, MO)",00,Total for all sectors,2005,509,6273,47010,201403
8610000US64153,64153,"ZIP 64153 (Kansas City, MO)",00,Total for all sectors,2005,435,14372,134782,550251
8610000US64154,64154,"ZIP 64154 (Kansas City, MO)",00,Total for all sectors,2005,162,3706,20607,90601
8610000US64155,64155,"ZIP 64155 (Kansas City, MO)",00,Total for all sectors,2005,373,4732,21686,88817
8610000US64156,64156,"ZIP 64156 (Kansas City, MO)",00,Total for all sectors,2005,23,86,422,1697
8610000US64157,64157,"ZIP 64157 (Kansas City, MO)",00,Total for all sectors,2005,85,1408,4681,21182
8610000US64158,64158,"ZIP 64158 (Kansas City, MO)",00,Total for all sectors,2005,56,1452,5956,25704
8610000US64161,64161,"ZIP 64161 (Kansas City, MO)",00,Total for all sectors,2005,114,6768,52270,228244
8610000US64163,64163,"ZIP 64163 (Kansas City, MO)",00,Total for all sectors,2005,13,270,3486,15583
8610000US64164,64164,"ZIP 64164 (Kansas City, MO)",00,Total for all sectors,2005,5,136,1218,5219
8610000US64165,64165,"ZIP 64165 (Kansas City, MO)",00,Total for all sectors,2005,4,43,251,1188
8610000US64166,64166,"ZIP 64166 (Kansas City, MO)",00,Total for all sectors,2005,1,a,D,D
8610000US64167,64167,"ZIP 64167 (Kansas City, MO)",00,Total for all sectors,2005,7,50,306,1275
8610000US64168,64168,"ZIP 64168 (Kansas City, MO)",00,Total for all sectors,2005,11,171,1123,4809
8610000US64171,64171,"ZIP 64171 (Kansas City, MO)",00,Total for all sectors,2005,7,16,96,458
8610000US64179,64179,"ZIP 64179 (Kansas City, MO)",00,Total for all sectors,2005,1,a,D,D
8610000US64180,64180,"ZIP 64180 (Kansas City, MO)",00,Total for all sectors,2005,2,a,D,D
8610000US64185,64185,"ZIP 64185 (Kansas City, MO)",00,Total for all sectors,2005,1,a,D,D
8610000US64188,64188,"ZIP 64188 (Kansas City, MO)",00,Total for all sectors,2005,9,69,545,2472
