GEO.id,GEO.id2,GEO.display-label,NAICS.id,NAICS.display-label,YEAR.id,YEAR.display-label,ESTAB,EMP,EMP_N,PAYQTR1,PAYQTR1_N,PAYANN,PAYANN_N
Geographic identifier code,Id2,Geographic area name,2002 NAICS code,Meaning of 2002 NAICS code,Year,Meaning of Year,Number of establishments,Number of employees,Noise range for number of employees (%),"First-quarter payroll ($1,000)",Noise range for first-quarter payroll (%),"Annual payroll ($1,000)",Noise range for annual payroll (%)
8610000US65263,65263,"ZIP 65263 (Madison, MO)",00,Total for all sectors,2007,Reference year 2007,25,68,H,207,G,863,G
8610000US65264,65264,"ZIP 65264 (Martinsburg, MO)",00,Total for all sectors,2007,Reference year 2007,20,152,G,802,G,3827,G
8610000US65265,65265,"ZIP 65265 (Mexico, MO)",00,Total for all sectors,2007,Reference year 2007,462,6404,G,41508,G,174774,G
8610000US65270,65270,"ZIP 65270 (Moberly, MO)",00,Total for all sectors,2007,Reference year 2007,526,9186,G,59313,G,244508,G
8610000US65274,65274,"ZIP 65274 (New Franklin, MO)",00,Total for all sectors,2007,Reference year 2007,25,127,G,567,G,2359,G
8610000US65275,65275,"ZIP 65275 (Paris, MO)",00,Total for all sectors,2007,Reference year 2007,77,355,G,1569,G,7455,G
8610000US65276,65276,"ZIP 65276 (Pilot Grove, MO)",00,Total for all sectors,2007,Reference year 2007,35,c,S,1079,H,4627,H
8610000US65278,65278,"ZIP 65278 (Renick, MO)",00,Total for all sectors,2007,Reference year 2007,1,a,D,D,D,D,D
8610000US65279,65279,"ZIP 65279 (Rocheport, MO)",00,Total for all sectors,2007,Reference year 2007,44,249,G,1503,G,6994,G
8610000US65281,65281,"ZIP 65281 (Salisbury, MO)",00,Total for all sectors,2007,Reference year 2007,106,702,H,3634,G,17218,G
8610000US65282,65282,"ZIP 65282 (Santa Fe, MO)",00,Total for all sectors,2007,Reference year 2007,2,a,D,D,D,D,D
8610000US65283,65283,"ZIP 65283 (Stoutsville, MO)",00,Total for all sectors,2007,Reference year 2007,4,a,D,D,D,D,D
8610000US65284,65284,"ZIP 65284 (Sturgeon, MO)",00,Total for all sectors,2007,Reference year 2007,49,251,G,1278,G,5688,G
8610000US65285,65285,"ZIP 65285 (Thompson, MO)",00,Total for all sectors,2007,Reference year 2007,10,21,G,107,G,449,G
8610000US65286,65286,"ZIP 65286 (Triplett, MO)",00,Total for all sectors,2007,Reference year 2007,2,a,D,D,D,D,D
8610000US65287,65287,"ZIP 65287 (Wooldridge, MO)",00,Total for all sectors,2007,Reference year 2007,3,a,D,D,D,D,D
8610000US65301,65301,"ZIP 65301 (Sedalia, MO)",00,Total for all sectors,2007,Reference year 2007,979,16137,G,101328,G,440564,G
8610000US65302,65302,"ZIP 65302 (Sedalia, MO)",00,Total for all sectors,2007,Reference year 2007,33,1070,G,9392,G,38213,G
8610000US65305,65305,"ZIP 65305 (Whiteman Air Force Base, MO)",00,Total for all sectors,2007,Reference year 2007,31,718,H,9004,H,35118,H
8610000US65320,65320,"ZIP 65320 (Arrow Rock, MO)",00,Total for all sectors,2007,Reference year 2007,5,10,G,53,G,474,G
8610000US65321,65321,"ZIP 65321 (Blackburn, MO)",00,Total for all sectors,2007,Reference year 2007,10,28,H,152,G,660,G
8610000US65322,65322,"ZIP 65322 (Blackwater, MO)",00,Total for all sectors,2007,Reference year 2007,10,b,S,S,S,1242,H
8610000US65323,65323,"ZIP 65323 (Calhoun, MO)",00,Total for all sectors,2007,Reference year 2007,17,53,G,264,H,1176,H
8610000US65324,65324,"ZIP 65324 (Climax Springs, MO)",00,Total for all sectors,2007,Reference year 2007,25,c,S,367,H,1755,H
8610000US65325,65325,"ZIP 65325 (Cole Camp, MO)",00,Total for all sectors,2007,Reference year 2007,74,290,G,1323,G,5696,G
8610000US65326,65326,"ZIP 65326 (Edwards, MO)",00,Total for all sectors,2007,Reference year 2007,23,b,S,S,S,1120,H
8610000US65327,65327,"ZIP 65327 (Emma, MO)",00,Total for all sectors,2007,Reference year 2007,8,38,H,204,G,760,G
8610000US65329,65329,"ZIP 65329 (Florence, MO)",00,Total for all sectors,2007,Reference year 2007,5,a,S,30,G,128,G
8610000US65330,65330,"ZIP 65330 (Gilliam, MO)",00,Total for all sectors,2007,Reference year 2007,4,a,D,D,D,D,D
8610000US65332,65332,"ZIP 65332 (Green Ridge, MO)",00,Total for all sectors,2007,Reference year 2007,17,42,G,173,G,858,G
8610000US65333,65333,"ZIP 65333 (Houstonia, MO)",00,Total for all sectors,2007,Reference year 2007,12,49,H,S,S,2132,H
8610000US65334,65334,"ZIP 65334 (Hughesville, MO)",00,Total for all sectors,2007,Reference year 2007,7,19,G,136,G,634,G
8610000US65335,65335,"ZIP 65335 (Ionia, MO)",00,Total for all sectors,2007,Reference year 2007,4,a,D,D,D,D,D
8610000US65336,65336,"ZIP 65336 (Knob Noster, MO)",00,Total for all sectors,2007,Reference year 2007,91,608,G,3528,G,13839,G
8610000US65337,65337,"ZIP 65337 (La Monte, MO)",00,Total for all sectors,2007,Reference year 2007,23,193,G,1024,G,4417,G
8610000US65338,65338,"ZIP 65338 (Lincoln, MO)",00,Total for all sectors,2007,Reference year 2007,60,436,G,2049,G,8762,G
8610000US65339,65339,"ZIP 65339 (Malta Bend, MO)",00,Total for all sectors,2007,Reference year 2007,10,b,S,562,H,2774,H
8610000US65340,65340,"ZIP 65340 (Marshall, MO)",00,Total for all sectors,2007,Reference year 2007,416,6005,G,38028,G,153520,G
8610000US65344,65344,"ZIP 65344 (Miami, MO)",00,Total for all sectors,2007,Reference year 2007,2,a,D,D,D,D,D
8610000US65345,65345,"ZIP 65345 (Mora, MO)",00,Total for all sectors,2007,Reference year 2007,3,b,D,D,D,D,D
8610000US65347,65347,"ZIP 65347 (Nelson, MO)",00,Total for all sectors,2007,Reference year 2007,5,5,G,27,G,101,G
8610000US65348,65348,"ZIP 65348 (Otterville, MO)",00,Total for all sectors,2007,Reference year 2007,12,45,H,216,H,930,H
8610000US65349,65349,"ZIP 65349 (Slater, MO)",00,Total for all sectors,2007,Reference year 2007,48,608,H,2238,H,8610,H
8610000US65350,65350,"ZIP 65350 (Smithton, MO)",00,Total for all sectors,2007,Reference year 2007,19,72,H,270,G,1073,G
8610000US65351,65351,"ZIP 65351 (Sweet Springs, MO)",00,Total for all sectors,2007,Reference year 2007,54,469,H,3036,H,11881,H
8610000US65354,65354,"ZIP 65354 (Syracuse, MO)",00,Total for all sectors,2007,Reference year 2007,15,38,G,158,G,682,G
8610000US65355,65355,"ZIP 65355 (Warsaw, MO)",00,Total for all sectors,2007,Reference year 2007,263,1879,H,8116,G,34230,G
8610000US65360,65360,"ZIP 65360 (Windsor, MO)",00,Total for all sectors,2007,Reference year 2007,108,819,G,4339,G,18046,G
8610000US65401,65401,"ZIP 65401 (Rolla, MO)",00,Total for all sectors,2007,Reference year 2007,861,10177,G,62988,G,261029,G
8610000US65402,65402,"ZIP 65402 (Rolla, MO)",00,Total for all sectors,2007,Reference year 2007,44,603,H,3676,G,13784,G
8610000US65409,65409,"ZIP 65409 (Rolla, MO)",00,Total for all sectors,2007,Reference year 2007,3,c,D,D,D,D,D
8610000US65436,65436,"ZIP 65436 (Beulah, MO)",00,Total for all sectors,2007,Reference year 2007,2,a,D,D,D,D,D
8610000US65438,65438,"ZIP 65438 (Birch Tree, MO)",00,Total for all sectors,2007,Reference year 2007,54,376,G,1548,G,7062,G
8610000US65439,65439,"ZIP 65439 (Bixby, MO)",00,Total for all sectors,2007,Reference year 2007,5,25,H,126,G,513,G
8610000US65440,65440,"ZIP 65440 (Boss, MO)",00,Total for all sectors,2007,Reference year 2007,13,f,D,D,D,D,D
8610000US65441,65441,"ZIP 65441 (Bourbon, MO)",00,Total for all sectors,2007,Reference year 2007,83,1216,H,7994,H,32193,H
8610000US65443,65443,"ZIP 65443 (Brinktown, MO)",00,Total for all sectors,2007,Reference year 2007,2,a,D,D,D,D,D
8610000US65444,65444,"ZIP 65444 (Bucyrus, MO)",00,Total for all sectors,2007,Reference year 2007,6,a,S,41,H,174,H
8610000US65446,65446,"ZIP 65446 (Cherryville, MO)",00,Total for all sectors,2007,Reference year 2007,4,7,G,21,G,86,G
8610000US65449,65449,"ZIP 65449 (Cook, MO)",00,Total for all sectors,2007,Reference year 2007,2,a,D,D,D,D,D
8610000US65452,65452,"ZIP 65452 (Crocker, MO)",00,Total for all sectors,2007,Reference year 2007,51,352,H,1961,G,7772,G
8610000US65453,65453,"ZIP 65453 (Cuba, MO)",00,Total for all sectors,2007,Reference year 2007,252,2761,G,17908,G,72207,G
8610000US65456,65456,"ZIP 65456 (Davisville, MO)",00,Total for all sectors,2007,Reference year 2007,5,8,G,49,G,230,G
8610000US65457,65457,"ZIP 65457 (Devils Elbow, MO)",00,Total for all sectors,2007,Reference year 2007,3,15,G,55,G,212,G
8610000US65459,65459,"ZIP 65459 (Dixon, MO)",00,Total for all sectors,2007,Reference year 2007,105,567,G,2854,H,12523,H
8610000US65461,65461,"ZIP 65461 (Duke, MO)",00,Total for all sectors,2007,Reference year 2007,1,a,D,D,D,D,D
8610000US65462,65462,"ZIP 65462 (Edgar Springs, MO)",00,Total for all sectors,2007,Reference year 2007,18,100,G,409,H,1634,H
8610000US65463,65463,"ZIP 65463 (Eldridge, MO)",00,Total for all sectors,2007,Reference year 2007,8,5,G,17,G,139,G
8610000US65464,65464,"ZIP 65464 (Elk Creek, MO)",00,Total for all sectors,2007,Reference year 2007,4,55,G,140,G,576,G
8610000US65466,65466,"ZIP 65466 (Eminence, MO)",00,Total for all sectors,2007,Reference year 2007,53,237,G,936,G,4527,H
8610000US65468,65468,"ZIP 65468 (Eunice, MO)",00,Total for all sectors,2007,Reference year 2007,1,a,D,D,D,D,D
8610000US65470,65470,"ZIP 65470 (Falcon, MO)",00,Total for all sectors,2007,Reference year 2007,7,14,G,51,G,228,G
8610000US65473,65473,"ZIP 65473 (Fort Leonard Wood, MO)",00,Total for all sectors,2007,Reference year 2007,67,1831,G,16299,G,69757,G
8610000US65483,65483,"ZIP 65483 (Houston, MO)",00,Total for all sectors,2007,Reference year 2007,182,1827,G,9044,G,37997,G
8610000US65484,65484,"ZIP 65484 (Huggins, MO)",00,Total for all sectors,2007,Reference year 2007,1,a,D,D,D,D,D
8610000US65486,65486,"ZIP 65486 (Iberia, MO)",00,Total for all sectors,2007,Reference year 2007,64,373,G,1976,G,8044,G
8610000US65501,65501,"ZIP 65501 (Jadwin, MO)",00,Total for all sectors,2007,Reference year 2007,2,a,D,D,D,D,D
8610000US65529,65529,"ZIP 65529 (Jerome, MO)",00,Total for all sectors,2007,Reference year 2007,2,a,D,D,D,D,D
8610000US65534,65534,"ZIP 65534 (Laquey, MO)",00,Total for all sectors,2007,Reference year 2007,6,a,S,S,S,329,H
8610000US65535,65535,"ZIP 65535 (Leasburg, MO)",00,Total for all sectors,2007,Reference year 2007,17,72,H,250,G,1388,G
8610000US65536,65536,"ZIP 65536 (Lebanon, MO)",00,Total for all sectors,2007,Reference year 2007,761,12698,G,79125,G,319856,G
8610000US65542,65542,"ZIP 65542 (Licking, MO)",00,Total for all sectors,2007,Reference year 2007,110,865,G,4689,G,19130,G
8610000US65543,65543,"ZIP 65543 (Lynchburg, MO)",00,Total for all sectors,2007,Reference year 2007,6,10,G,30,G,218,G
8610000US65546,65546,"ZIP 65546 (Montier, MO)",00,Total for all sectors,2007,Reference year 2007,1,a,D,D,D,D,D
8610000US65548,65548,"ZIP 65548 (Mountain View, MO)",00,Total for all sectors,2007,Reference year 2007,161,1546,G,7618,G,31889,G
8610000US65550,65550,"ZIP 65550 (Newburg, MO)",00,Total for all sectors,2007,Reference year 2007,36,94,H,459,G,2204,G
8610000US65552,65552,"ZIP 65552 (Plato, MO)",00,Total for all sectors,2007,Reference year 2007,11,113,H,743,H,3596,H
8610000US65555,65555,"ZIP 65555 (Raymondville, MO)",00,Total for all sectors,2007,Reference year 2007,16,b,S,264,H,1044,H
8610000US65556,65556,"ZIP 65556 (Richland, MO)",00,Total for all sectors,2007,Reference year 2007,98,761,G,3621,G,15585,G
8610000US65557,65557,"ZIP 65557 (Roby, MO)",00,Total for all sectors,2007,Reference year 2007,7,a,D,D,D,D,D
8610000US65559,65559,"ZIP 65559 (Saint James, MO)",00,Total for all sectors,2007,Reference year 2007,210,2984,H,20693,H,88021,H
8610000US65560,65560,"ZIP 65560 (Salem, MO)",00,Total for all sectors,2007,Reference year 2007,312,3038,H,19434,H,82466,H
8610000US65565,65565,"ZIP 65565 (Steelville, MO)",00,Total for all sectors,2007,Reference year 2007,135,935,G,4563,G,20717,G
8610000US65566,65566,"ZIP 65566 (Viburnum, MO)",00,Total for all sectors,2007,Reference year 2007,172,f,D,D,D,D,D
8610000US65567,65567,"ZIP 65567 (Stoutland, MO)",00,Total for all sectors,2007,Reference year 2007,10,101,G,488,G,2081,G
8610000US65570,65570,"ZIP 65570 (Success, MO)",00,Total for all sectors,2007,Reference year 2007,5,a,S,S,S,78,H
8610000US65571,65571,"ZIP 65571 (Summersville, MO)",00,Total for all sectors,2007,Reference year 2007,41,199,G,830,G,3331,G
8610000US65580,65580,"ZIP 65580 (Vichy, MO)",00,Total for all sectors,2007,Reference year 2007,11,c,D,D,D,D,D
8610000US65582,65582,"ZIP 65582 (Vienna, MO)",00,Total for all sectors,2007,Reference year 2007,66,517,G,2084,G,8672,G
8610000US65583,65583,"ZIP 65583 (Waynesville, MO)",00,Total for all sectors,2007,Reference year 2007,196,1964,G,9069,G,38146,G
8610000US65584,65584,"ZIP 65584 (Saint Robert, MO)",00,Total for all sectors,2007,Reference year 2007,257,2584,H,12486,H,50055,H
8610000US65588,65588,"ZIP 65588 (Winona, MO)",00,Total for all sectors,2007,Reference year 2007,42,e,S,S,S,6728,H
8610000US65589,65589,"ZIP 65589 (Yukon, MO)",00,Total for all sectors,2007,Reference year 2007,1,a,D,D,D,D,D
8610000US65590,65590,"ZIP 65590 (Long Lane, MO)",00,Total for all sectors,2007,Reference year 2007,11,18,G,86,G,368,G
8610000US65591,65591,"ZIP 65591 (Montreal, MO)",00,Total for all sectors,2007,Reference year 2007,18,47,H,S,S,800,G
8610000US65601,65601,"ZIP 65601 (Aldrich, MO)",00,Total for all sectors,2007,Reference year 2007,6,29,G,66,G,284,G
8610000US65603,65603,"ZIP 65603 (Arcola, MO)",00,Total for all sectors,2007,Reference year 2007,6,19,G,75,G,345,G
8610000US65604,65604,"ZIP 65604 (Ash Grove, MO)",00,Total for all sectors,2007,Reference year 2007,59,432,G,1811,G,7737,G
8610000US65605,65605,"ZIP 65605 (Aurora, MO)",00,Total for all sectors,2007,Reference year 2007,269,3157,G,19437,G,85976,G
8610000US65606,65606,"ZIP 65606 (Alton, MO)",00,Total for all sectors,2007,Reference year 2007,61,517,G,2129,G,9440,G
8610000US65608,65608,"ZIP 65608 (Ava, MO)",00,Total for all sectors,2007,Reference year 2007,189,2079,H,9774,H,39446,H
8610000US65609,65609,"ZIP 65609 (Bakersfield, MO)",00,Total for all sectors,2007,Reference year 2007,9,34,H,126,G,578,G
8610000US65610,65610,"ZIP 65610 (Billings, MO)",00,Total for all sectors,2007,Reference year 2007,65,316,G,1629,G,7264,G
8610000US65611,65611,"ZIP 65611 (Blue Eye, MO)",00,Total for all sectors,2007,Reference year 2007,44,215,G,876,G,3841,G
8610000US65612,65612,"ZIP 65612 (Bois D Arc, MO)",00,Total for all sectors,2007,Reference year 2007,19,174,H,750,H,2818,H
8610000US65613,65613,"ZIP 65613 (Bolivar, MO)",00,Total for all sectors,2007,Reference year 2007,499,6360,G,36470,G,157002,G
8610000US65614,65614,"ZIP 65614 (Bradleyville, MO)",00,Total for all sectors,2007,Reference year 2007,7,15,G,68,G,303,G
8610000US65615,65615,"ZIP 65615 (Branson, MO)",00,Total for all sectors,2007,Reference year 2007,48,354,G,2705,G,12683,G
8610000US65616,65616,"ZIP 65616 (Branson, MO)",00,Total for all sectors,2007,Reference year 2007,1437,19566,G,90891,G,461133,G
8610000US65617,65617,"ZIP 65617 (Brighton, MO)",00,Total for all sectors,2007,Reference year 2007,26,222,G,1108,G,4581,G
8610000US65618,65618,"ZIP 65618 (Brixey, MO)",00,Total for all sectors,2007,Reference year 2007,3,a,S,S,S,98,H
8610000US65619,65619,"ZIP 65619 (Brookline, MO)",00,Total for all sectors,2007,Reference year 2007,100,710,G,4409,G,20583,G
8610000US65620,65620,"ZIP 65620 (Bruner, MO)",00,Total for all sectors,2007,Reference year 2007,2,a,D,D,D,D,D
8610000US65622,65622,"ZIP 65622 (Buffalo, MO)",00,Total for all sectors,2007,Reference year 2007,206,2690,G,10942,G,45174,G
8610000US65623,65623,"ZIP 65623 (Butterfield, MO)",00,Total for all sectors,2007,Reference year 2007,4,55,G,227,G,951,G
8610000US65624,65624,"ZIP 65624 (Cape Fair, MO)",00,Total for all sectors,2007,Reference year 2007,28,117,G,761,H,3099,H
8610000US65625,65625,"ZIP 65625 (Cassville, MO)",00,Total for all sectors,2007,Reference year 2007,219,4424,G,24733,G,102545,G
8610000US65626,65626,"ZIP 65626 (Caulfield, MO)",00,Total for all sectors,2007,Reference year 2007,20,100,H,495,G,2326,G
8610000US65627,65627,"ZIP 65627 (Cedarcreek, MO)",00,Total for all sectors,2007,Reference year 2007,5,32,G,111,G,1027,G
8610000US65629,65629,"ZIP 65629 (Chadwick, MO)",00,Total for all sectors,2007,Reference year 2007,4,b,S,154,H,653,H
8610000US65630,65630,"ZIP 65630 (Chestnutridge, MO)",00,Total for all sectors,2007,Reference year 2007,9,b,S,243,G,1318,G
8610000US65631,65631,"ZIP 65631 (Clever, MO)",00,Total for all sectors,2007,Reference year 2007,61,286,G,1431,G,7812,G
8610000US65632,65632,"ZIP 65632 (Conway, MO)",00,Total for all sectors,2007,Reference year 2007,35,152,G,630,G,2799,G
8610000US65633,65633,"ZIP 65633 (Crane, MO)",00,Total for all sectors,2007,Reference year 2007,89,497,G,2681,G,11476,G
8610000US65634,65634,"ZIP 65634 (Cross Timbers, MO)",00,Total for all sectors,2007,Reference year 2007,7,32,H,102,G,500,G
8610000US65635,65635,"ZIP 65635 (Dadeville, MO)",00,Total for all sectors,2007,Reference year 2007,6,26,G,39,G,324,H
8610000US65636,65636,"ZIP 65636 (Diggins, MO)",00,Total for all sectors,2007,Reference year 2007,4,18,G,124,G,514,G
8610000US65637,65637,"ZIP 65637 (Dora, MO)",00,Total for all sectors,2007,Reference year 2007,11,24,G,115,G,600,G
8610000US65638,65638,"ZIP 65638 (Drury, MO)",00,Total for all sectors,2007,Reference year 2007,3,10,G,47,G,214,G
8610000US65640,65640,"ZIP 65640 (Dunnegan, MO)",00,Total for all sectors,2007,Reference year 2007,4,a,D,D,D,D,D
8610000US65641,65641,"ZIP 65641 (Eagle Rock, MO)",00,Total for all sectors,2007,Reference year 2007,23,116,G,418,G,1856,G
8610000US65644,65644,"ZIP 65644 (Elkland, MO)",00,Total for all sectors,2007,Reference year 2007,27,94,H,359,G,1741,G
8610000US65646,65646,"ZIP 65646 (Everton, MO)",00,Total for all sectors,2007,Reference year 2007,20,182,G,525,G,1810,G
8610000US65647,65647,"ZIP 65647 (Exeter, MO)",00,Total for all sectors,2007,Reference year 2007,32,132,H,450,G,2124,H
8610000US65648,65648,"ZIP 65648 (Fair Grove, MO)",00,Total for all sectors,2007,Reference year 2007,102,612,G,2629,G,11376,G
8610000US65649,65649,"ZIP 65649 (Fair Play, MO)",00,Total for all sectors,2007,Reference year 2007,12,b,S,162,H,888,H
8610000US65650,65650,"ZIP 65650 (Flemington, MO)",00,Total for all sectors,2007,Reference year 2007,10,a,S,38,H,175,G
8610000US65652,65652,"ZIP 65652 (Fordland, MO)",00,Total for all sectors,2007,Reference year 2007,45,217,G,1610,G,7173,G
8610000US65653,65653,"ZIP 65653 (Forsyth, MO)",00,Total for all sectors,2007,Reference year 2007,135,1101,G,5397,G,24077,G
8610000US65654,65654,"ZIP 65654 (Freistatt, MO)",00,Total for all sectors,2007,Reference year 2007,9,b,S,251,H,982,H
8610000US65655,65655,"ZIP 65655 (Gainesville, MO)",00,Total for all sectors,2007,Reference year 2007,99,622,G,3248,G,13055,G
8610000US65656,65656,"ZIP 65656 (Galena, MO)",00,Total for all sectors,2007,Reference year 2007,64,265,G,1410,H,6447,H
8610000US65658,65658,"ZIP 65658 (Golden, MO)",00,Total for all sectors,2007,Reference year 2007,25,158,G,1332,G,5497,G
8610000US65660,65660,"ZIP 65660 (Graff, MO)",00,Total for all sectors,2007,Reference year 2007,1,a,D,D,D,D,D
8610000US65661,65661,"ZIP 65661 (Greenfield, MO)",00,Total for all sectors,2007,Reference year 2007,57,563,H,3719,H,15383,H
8610000US65662,65662,"ZIP 65662 (Grovespring, MO)",00,Total for all sectors,2007,Reference year 2007,15,44,G,165,G,785,G
8610000US65663,65663,"ZIP 65663 (Half Way, MO)",00,Total for all sectors,2007,Reference year 2007,13,87,H,462,H,1944,H
8610000US65664,65664,"ZIP 65664 (Halltown, MO)",00,Total for all sectors,2007,Reference year 2007,6,b,S,93,G,467,G
8610000US65666,65666,"ZIP 65666 (Hardenville, MO)",00,Total for all sectors,2007,Reference year 2007,2,a,D,D,D,D,D
8610000US65667,65667,"ZIP 65667 (Hartville, MO)",00,Total for all sectors,2007,Reference year 2007,47,282,G,1467,G,5746,G
8610000US65668,65668,"ZIP 65668 (Hermitage, MO)",00,Total for all sectors,2007,Reference year 2007,63,391,G,1658,G,7344,G
8610000US65669,65669,"ZIP 65669 (Highlandville, MO)",00,Total for all sectors,2007,Reference year 2007,43,154,H,567,G,2905,G
8610000US65672,65672,"ZIP 65672 (Hollister, MO)",00,Total for all sectors,2007,Reference year 2007,191,2043,H,11604,H,53512,G
8610000US65673,65673,"ZIP 65673 (Hollister, MO)",00,Total for all sectors,2007,Reference year 2007,18,67,G,380,G,1494,G
8610000US65674,65674,"ZIP 65674 (Humansville, MO)",00,Total for all sectors,2007,Reference year 2007,37,274,G,1004,G,4388,G
8610000US65675,65675,"ZIP 65675 (Hurley, MO)",00,Total for all sectors,2007,Reference year 2007,2,a,D,D,D,D,D
8610000US65676,65676,"ZIP 65676 (Isabella, MO)",00,Total for all sectors,2007,Reference year 2007,6,b,S,64,G,250,H
8610000US65679,65679,"ZIP 65679 (Kirbyville, MO)",00,Total for all sectors,2007,Reference year 2007,35,210,G,1145,G,4978,G
8610000US65680,65680,"ZIP 65680 (Kissee Mills, MO)",00,Total for all sectors,2007,Reference year 2007,7,25,G,115,G,486,G
8610000US65681,65681,"ZIP 65681 (Lampe, MO)",00,Total for all sectors,2007,Reference year 2007,39,177,G,909,H,5172,H
8610000US65682,65682,"ZIP 65682 (Lockwood, MO)",00,Total for all sectors,2007,Reference year 2007,62,551,G,3453,G,13849,G
8610000US65685,65685,"ZIP 65685 (Louisburg, MO)",00,Total for all sectors,2007,Reference year 2007,8,20,G,50,G,261,G
8610000US65686,65686,"ZIP 65686 (Kimberling City, MO)",00,Total for all sectors,2007,Reference year 2007,143,992,G,4962,G,22114,G
8610000US65688,65688,"ZIP 65688 (Brandsville, MO)",00,Total for all sectors,2007,Reference year 2007,3,b,D,D,D,D,D
8610000US65689,65689,"ZIP 65689 (Cabool, MO)",00,Total for all sectors,2007,Reference year 2007,115,1501,G,8796,G,38734,G
8610000US65690,65690,"ZIP 65690 (Couch, MO)",00,Total for all sectors,2007,Reference year 2007,2,a,D,D,D,D,D
8610000US65692,65692,"ZIP 65692 (Koshkonong, MO)",00,Total for all sectors,2007,Reference year 2007,15,201,H,1060,H,4523,H
8610000US65701,65701,"ZIP 65701 (Mc Clurg, MO)",00,Total for all sectors,2007,Reference year 2007,3,a,S,S,S,28,H
8610000US65702,65702,"ZIP 65702 (Macomb, MO)",00,Total for all sectors,2007,Reference year 2007,9,29,G,100,G,441,G
8610000US65704,65704,"ZIP 65704 (Mansfield, MO)",00,Total for all sectors,2007,Reference year 2007,76,861,H,5670,H,21959,H
8610000US65705,65705,"ZIP 65705 (Marionville, MO)",00,Total for all sectors,2007,Reference year 2007,62,538,G,2402,G,10914,H
8610000US65706,65706,"ZIP 65706 (Marshfield, MO)",00,Total for all sectors,2007,Reference year 2007,322,3174,G,19955,H,77803,G
8610000US65707,65707,"ZIP 65707 (Miller, MO)",00,Total for all sectors,2007,Reference year 2007,28,154,G,782,G,3330,G
8610000US65708,65708,"ZIP 65708 (Monett, MO)",00,Total for all sectors,2007,Reference year 2007,367,10173,G,101475,G,408254,G
8610000US65710,65710,"ZIP 65710 (Morrisville, MO)",00,Total for all sectors,2007,Reference year 2007,6,b,S,111,H,475,H
8610000US65711,65711,"ZIP 65711 (Mountain Grove, MO)",00,Total for all sectors,2007,Reference year 2007,283,2240,H,11929,G,50743,G
8610000US65712,65712,"ZIP 65712 (Mount Vernon, MO)",00,Total for all sectors,2007,Reference year 2007,239,2392,G,17039,G,69559,G
8610000US65713,65713,"ZIP 65713 (Niangua, MO)",00,Total for all sectors,2007,Reference year 2007,19,97,G,741,G,2774,G
8610000US65714,65714,"ZIP 65714 (Nixa, MO)",00,Total for all sectors,2007,Reference year 2007,791,6616,G,38063,G,158999,G
8610000US65715,65715,"ZIP 65715 (Noble, MO)",00,Total for all sectors,2007,Reference year 2007,2,a,D,D,D,D,D
8610000US65717,65717,"ZIP 65717 (Norwood, MO)",00,Total for all sectors,2007,Reference year 2007,23,129,G,579,G,2571,G
8610000US65720,65720,"ZIP 65720 (Oldfield, MO)",00,Total for all sectors,2007,Reference year 2007,7,9,G,40,G,195,G
8610000US65721,65721,"ZIP 65721 (Ozark, MO)",00,Total for all sectors,2007,Reference year 2007,655,6222,G,36850,G,158319,G
8610000US65722,65722,"ZIP 65722 (Phillipsburg, MO)",00,Total for all sectors,2007,Reference year 2007,22,86,G,417,G,2076,G
8610000US65723,65723,"ZIP 65723 (Pierce City, MO)",00,Total for all sectors,2007,Reference year 2007,51,320,G,1410,G,5691,G
8610000US65724,65724,"ZIP 65724 (Pittsburg, MO)",00,Total for all sectors,2007,Reference year 2007,17,45,G,150,G,838,G
8610000US65725,65725,"ZIP 65725 (Pleasant Hope, MO)",00,Total for all sectors,2007,Reference year 2007,35,193,H,704,H,3015,H
8610000US65726,65726,"ZIP 65726 (Point Lookout, MO)",00,Total for all sectors,2007,Reference year 2007,2,e,D,D,D,D,D
8610000US65727,65727,"ZIP 65727 (Polk, MO)",00,Total for all sectors,2007,Reference year 2007,2,a,D,D,D,D,D
8610000US65728,65728,"ZIP 65728 (Ponce De Leon, MO)",00,Total for all sectors,2007,Reference year 2007,3,a,D,D,D,D,D
8610000US65729,65729,"ZIP 65729 (Pontiac, MO)",00,Total for all sectors,2007,Reference year 2007,4,9,G,24,G,179,G
8610000US65730,65730,"ZIP 65730 (Powell, MO)",00,Total for all sectors,2007,Reference year 2007,1,a,D,D,D,D,D
8610000US65731,65731,"ZIP 65731 (Powersite, MO)",00,Total for all sectors,2007,Reference year 2007,4,a,D,D,D,D,D
8610000US65732,65732,"ZIP 65732 (Preston, MO)",00,Total for all sectors,2007,Reference year 2007,12,76,G,415,H,1610,H
8610000US65733,65733,"ZIP 65733 (Protem, MO)",00,Total for all sectors,2007,Reference year 2007,3,a,D,D,D,D,D
8610000US65734,65734,"ZIP 65734 (Purdy, MO)",00,Total for all sectors,2007,Reference year 2007,39,e,S,1308,H,5542,H
8610000US65735,65735,"ZIP 65735 (Quincy, MO)",00,Total for all sectors,2007,Reference year 2007,3,a,D,D,D,D,D
8610000US65737,65737,"ZIP 65737 (Reeds Spring, MO)",00,Total for all sectors,2007,Reference year 2007,286,2110,G,12868,G,52406,G
8610000US65738,65738,"ZIP 65738 (Republic, MO)",00,Total for all sectors,2007,Reference year 2007,284,2936,H,18970,H,79343,H
